,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url,hot_and_new
27,steamy-hallows-new-york-2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.72502, 'longitude': -73.98314}",,7486.290540077842,-NLYr02btIrqXTeDddcQEw,https://s3-media3.fl.yelpcdn.com/bphoto/CQoZ09WswcVPy4NLG4x0Qg/o.jpg,False,"{'address1': '514 E 6th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['514 E 6th St', 'New York, NY 10009']}",Steamy Hallows,,,4.0,1,[],https://www.yelp.com/biz/steamy-hallows-new-york-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
28,godiva-chocolate-cafe-new-york,"[{'alias': 'chocolate', 'title': 'Chocolatiers & Shops'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.7513889703788, 'longitude': -73.9930560439825}",(917) 924-2232,10527.013140465397,MxX0Q3ELSGNcg9DIQIt-Zw,https://s3-media4.fl.yelpcdn.com/bphoto/RurDMoicIszrFyVLN20Lpw/o.jpg,False,"{'address1': 'One Pennsylvania Plz', 'address2': 'Ste LL2', 'address3': None, 'city': 'New York', 'zip_code': '10119', 'country': 'US', 'state': 'NY', 'display_address': ['One Pennsylvania Plz', 'Ste LL2', 'New York, NY 10119']}",Godiva Chocolate Cafe,+19179242232,,3.5,6,[],https://www.yelp.com/biz/godiva-chocolate-cafe-new-york?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
29,the-coffee-factory-jersey-city,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.72591, 'longitude': -74.07754}",(551) 233-6069,11896.311204812484,tjCZBYmdps0utlJf0LnmDw,https://s3-media4.fl.yelpcdn.com/bphoto/UbDIrQMVc6_61Aiy08nL3w/o.jpg,False,"{'address1': '743 West Side Ave', 'address2': None, 'address3': '', 'city': 'Jersey City', 'zip_code': '07306', 'country': 'US', 'state': 'NJ', 'display_address': ['743 West Side Ave', 'Jersey City, NJ 07306']}",The Coffee Factory,+15512336069,,4.5,5,[],https://www.yelp.com/biz/the-coffee-factory-jersey-city?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
30,steven-s-cafe-weehawken,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bagels', 'title': 'Bagels'}]","{'latitude': 40.7733746046238, 'longitude': -74.0121325331299}",(201) 330-8811,13292.195625255748,TFLvsH54FD02c5lwNIjO4Q,https://s3-media3.fl.yelpcdn.com/bphoto/TMFRxUqVIWsPyCChe08ziA/o.jpg,False,"{'address1': '1200 Ave At Port Imperial', 'address2': '', 'address3': None, 'city': 'Weehawken', 'zip_code': '07086', 'country': 'US', 'state': 'NJ', 'display_address': ['1200 Ave At Port Imperial', 'Weehawken, NJ 07086']}",Steven’s Cafe,+12013308811,,4.0,4,"['delivery', 'pickup']",https://www.yelp.com/biz/steven-s-cafe-weehawken?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
31,glow-joe-cafe-queens,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bagels', 'title': 'Bagels'}]","{'latitude': 40.76285, 'longitude': -73.77172}",(917) 375-9738,20151.29692761201,0tTv7zhaXi_T9053mHXzxg,https://s3-media2.fl.yelpcdn.com/bphoto/sSoFAEYsvg12j5j_fKOUug/o.jpg,False,"{'address1': '212-35 42nd Ave', 'address2': '', 'address3': None, 'city': 'Queens', 'zip_code': '11361', 'country': 'US', 'state': 'NY', 'display_address': ['212-35 42nd Ave', 'Queens, NY 11361']}",Glow Joe Cafe,+19173759738,,3.5,4,[],https://www.yelp.com/biz/glow-joe-cafe-queens?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
32,sofias-taqueria-staten-island,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.61884, 'longitude': -74.069421273585}",(929) 308-2324,9674.757347397726,reikN8SndmL5QAYl_qHm3g,https://s3-media2.fl.yelpcdn.com/bphoto/-uIvXBqthfLSLqnV8QC1Rw/o.jpg,False,"{'address1': '977 Bay St', 'address2': '', 'address3': None, 'city': 'Staten Island', 'zip_code': '10306', 'country': 'US', 'state': 'NY', 'display_address': ['977 Bay St', 'Staten Island, NY 10306']}",Sofia's Taqueria,+19293082324,$$,3.5,55,[],https://www.yelp.com/biz/sofias-taqueria-staten-island?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
33,muse-coffee-lyndhurst,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.81307667, 'longitude': -74.12659333}",(201) 549-9715,21775.762759210917,WrlWQhpaj4__BguZqkMgqA,https://s3-media4.fl.yelpcdn.com/bphoto/HVZwCcOPmvR6OWvevaiFYw/o.jpg,False,"{'address1': '310 Valley Brook Ave', 'address2': '', 'address3': None, 'city': 'Lyndhurst', 'zip_code': '07071', 'country': 'US', 'state': 'NJ', 'display_address': ['310 Valley Brook Ave', 'Lyndhurst, NJ 07071']}",Muse Coffee,+12015499715,,5.0,1,[],https://www.yelp.com/biz/muse-coffee-lyndhurst?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
34,joe-and-the-juice-new-york-40,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.78815, 'longitude': -73.95368}",,14445.822254708752,BvUFZSvxIh4gCY_TKFhnIw,https://s3-media1.fl.yelpcdn.com/bphoto/Hae3laPq6qgZtRT-Us5Isw/o.jpg,False,"{'address1': '1400 Madison Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['1400 Madison Ave', 'New York, NY 10029']}",JOE & THE JUICE,,,5.0,4,[],https://www.yelp.com/biz/joe-and-the-juice-new-york-40?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
35,donut-world-staten-island,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.6047066246297, 'longitude': -74.1210346891034}",(718) 477-2777,14279.551087400396,Oz99IhUQvWiQjszYIhhPqw,https://s3-media3.fl.yelpcdn.com/bphoto/c3l5JZktQ8HYZapTRy8d3Q/o.jpg,False,"{'address1': '11 Holden Blvd', 'address2': '', 'address3': None, 'city': 'Staten Island', 'zip_code': '10314', 'country': 'US', 'state': 'NY', 'display_address': ['11 Holden Blvd', 'Staten Island, NY 10314']}",Donut World,+17184772777,,4.0,24,[],https://www.yelp.com/biz/donut-world-staten-island?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
36,kung-fu-tea-staten-island,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]","{'latitude': 40.58125, 'longitude': -74.16608}",(718) 619-6915,18747.182800971346,XcsjWcz8735OIJjHNin3_Q,https://s3-media3.fl.yelpcdn.com/bphoto/wtYNqaZ9kfaKkA-YQBvu8Q/o.jpg,False,"{'address1': '2655 Richmond Ave', 'address2': 'Ste 6503', 'address3': None, 'city': 'Staten Island', 'zip_code': '10314', 'country': 'US', 'state': 'NY', 'display_address': ['2655 Richmond Ave', 'Ste 6503', 'Staten Island, NY 10314']}",Kung Fu Tea,+17186196915,,4.5,30,[],https://www.yelp.com/biz/kung-fu-tea-staten-island?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
37,freshly-bagel-new-york,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.77834, 'longitude': -73.9823}",,13370.312843405063,V3huVx5KggFPdZsa6CdxRQ,https://s3-media2.fl.yelpcdn.com/bphoto/fnX69FxhIXV502Rm0R2NKA/o.jpg,False,"{'address1': '2067 Broadway', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['2067 Broadway', 'New York, NY 10023']}",Freshly Bagel,,,3.5,13,[],https://www.yelp.com/biz/freshly-bagel-new-york?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
0,north-shore-farms-queens-2,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'markets', 'title': 'Fruits & Veggies'}, {'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}]","{'latitude': 40.7933599081883, 'longitude': -73.8072269864414}",(718) 767-0686,20170.629180095937,_JJpNIT4jgVUoJ8aZ46IsQ,https://s3-media1.fl.yelpcdn.com/bphoto/YRKi8DxCWw5VJgMf3gjeSA/o.jpg,False,"{'address1': '153-01 10th Ave', 'address2': '', 'address3': None, 'city': 'Queens', 'zip_code': '11357', 'country': 'US', 'state': 'NY', 'display_address': ['153-01 10th Ave', 'Queens, NY 11357']}",North Shore Farms,+17187670686,,4.0,10,[],https://www.yelp.com/biz/north-shore-farms-queens-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
1,superior-gourmet-marketplace-new-york,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 40.7588707689835, 'longitude': -73.996108364357}",(212) 564-6464,11394.25133267965,r--VG0XCkbqRx8-CDhzaLA,https://s3-media1.fl.yelpcdn.com/bphoto/NXtcVryZNLqP0M5_lkC0Ew/o.jpg,False,"{'address1': '555 10th Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['555 10th Ave', 'New York, NY 10018']}",Superior Gourmet Marketplace,+12125646464,,3.5,4,"['delivery', 'pickup']",https://www.yelp.com/biz/superior-gourmet-marketplace-new-york?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
2,whole-foods-market-chappaqua,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}]","{'latitude': 41.181119, 'longitude': -73.753107}",(914) 340-5130,60817.509380024916,p-TAfSu9YQzFeDKpyHyfeA,https://s3-media2.fl.yelpcdn.com/bphoto/frCuYRuTsJA62r0yqhgLbw/o.jpg,False,"{'address1': '480 N Bedford Rd', 'address2': None, 'address3': None, 'city': 'Chappaqua', 'zip_code': '10514', 'country': 'US', 'state': 'NY', 'display_address': ['480 N Bedford Rd', 'Chappaqua, NY 10514']}",Whole Foods Market,+19143405130,,4.0,7,[],https://www.yelp.com/biz/whole-foods-market-chappaqua?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
3,mystic-market-westport-westport,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 41.1197987287762, 'longitude': -73.3730033093573}",(203) 349-8528,71596.28056145884,q2LT4pM9kvN8aXnGh6krmw,https://s3-media3.fl.yelpcdn.com/bphoto/rb3qvH3VM9Go3gFlbuXg_A/o.jpg,False,"{'address1': '60 Charles Street', 'address2': '', 'address3': 'Mystic Market Westport', 'city': 'Westport', 'zip_code': '06880', 'country': 'US', 'state': 'CT', 'display_address': ['60 Charles Street', 'Mystic Market Westport', 'Westport, CT 06880']}",Mystic Market Westport,+12033498528,,4.5,3,[],https://www.yelp.com/biz/mystic-market-westport-westport?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
