category1,category2,category3,category4,alcohol,ambience,noise_level,phone,is_closed,name,yelp_url,price,rating,review_count,first_review_rating,first_review_date,transactions,transactions2,transactions3,hot_and_new,latitude,longitude,address1,address2,address3,city,zip_code,country,state
Bars ,American (New),,,Full Bar,Hipster,Average,,FALSE,The Narrows,https://www.yelp.com/biz/the-narrows-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4,177,4,,,,,no,40.704114,-73.930878,1037 Flushing Ave,,,Brooklyn,11237,US,NY
Bars,,,,Full Bar,Casual,Average,(718) 384-5008,FALSE,Iona,https://www.yelp.com/biz/iona-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4,142,4,,,,,no,40.71416,-73.961097,180 Grand St,,,Brooklyn,11211,US,NY
Bars,,,,Full Bar,Hipster,Average,(718) 609-5858,FALSE,Pencil Factory Bar,https://www.yelp.com/biz/pencil-factory-bar-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,4,118,4,,,,,no,40.729765,-73.957326,142 Franklin St,,,Brooklyn,11222,US,NY
Breweries,,,,,,,,FALSE,Folksbier,https://www.yelp.com/biz/folksbier-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,4.5,41,5,,,,,no,40.67802,-74.00126,101 Luquer St,,,Brooklyn,11231,US,NY
Lounges,,,,Full Bar,Casual,Average,(718) 625-9339,FALSE,Frank's Cocktail Lounge,https://www.yelp.com/biz/franks-cocktail-lounge-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,3.5,58,4,,,,,no,40.686603,-73.975799,660 Fulton St,,,Brooklyn,11217,US,NY
Bars,,,,Full Bar,Casual,Average,,FALSE,Old Stanley's,https://www.yelp.com/biz/old-stanleys-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,4,67,5,,,,,no,40.700852,-73.914041,226 Wyckoff Ave,,,Brooklyn,11237,US,NY
Sports Bars ,Karaoke,IrishPub,,Full Bar,,Average,(718) 369-0831,FALSE,Paddy's of Park Slope,https://www.yelp.com/biz/paddys-of-park-slope-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,4.5,21,5,,,,,no,40.6666017,-73.9879217,273 13th St,,,Brooklyn,11215,US,NY
Pubs ,Sports Bars,,,Full Bar,"Hipster, Casual, Trendy, Classy",Average,(347) 689-2338,FALSE,Emblem,https://www.yelp.com/biz/emblem-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4.5,75,4,,pickup,, delivery ,no,40.708429,-73.943698,187 Graham Ave,,,Brooklyn,11206,US,NY
Bars ,American (Traditional),,,Full Bar,,,(347) 240-9899,FALSE,Rebecca's,https://www.yelp.com/biz/rebeccas-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,4.5,12,5,,,,,no,40.6981613,-73.9340956,610 Bushwick Ave,,,Brooklyn,11206,US,NY
Bars ,American (New),,,Beer & Wine Only,Casual,,(718) 676-0926,FALSE,Petra Bar & Restaurant,https://www.yelp.com/biz/petra-bar-and-restaurant-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,5,23,5,,pickup,restaurant_reservation,,no,40.69046,-73.91544,523 Evergreen Ave,,,Brooklyn,11221,US,NY
Sports Bars ,American (Traditional),,,Full Bar,Casual,Average,(718) 630-5700,FALSE,Windy City Ale House,https://www.yelp.com/biz/windy-city-ale-house-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4.5,114,5,3/10/2013,pickup,, delivery ,no,40.628039,-74.028829,7915 3rd Ave,,,Brooklyn,11209,US,NY
Bars,,,,Full Bar,Casual,Average,(347) 987-4379,FALSE,Kilo Bravo,https://www.yelp.com/biz/kilo-bravo-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,4,28,5,9/5/2014,pickup,, delivery ,no,40.718884,-73.955421,180 N 10th St,,,Brooklyn,11211,US,NY
Vegan ,Cocktail Bars,,,Full Bar,Hipster,Average,(718) 366-6311,FALSE,Pine Box Rock Shop,https://www.yelp.com/biz/pine-box-rock-shop-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4,214,5,,,,,no,40.70528,-73.93267,12 Grattan St,,,Brooklyn,11206,US,NY
Wine Bars,,,,,,,(718) 522-4340,FALSE,Black Mountain Wine House,,$$,4.5,205,,,,,,no,40.68086,-73.99155,415 Union St,,,Brooklyn,11231,US,NY
Bars,,,,Full Bar,,Average,,FALSE,Carmelo's,https://www.yelp.com/biz/carmelos-brooklyn?osq=Carmelo%27s,$$,4,25,5,2/9/2018,,,,no,40.70282,-73.92054,1544 Dekalb Ave,,,Brooklyn,11237,US,NY
Bars,,,,,,,,FALSE,Tilt BK,https://www.yelp.com/biz/tilt-bk-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,1.5,3,1,,,,,no,40.705512,-73.937094,248 McKibbin St,,,Brooklyn,11206,US,NY
Bars ,Dance Clubs,,,Full Bar,Hipster,Loud,(718) 782-4955,FALSE,The Woods,https://www.yelp.com/biz/the-woods-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,3,404,4,,,,,no,40.7128084,-73.96636126,48 S 4th St,,,Brooklyn,11211,US,NY
Lounges ,Pool Halls,,,Full Bar,,,(718) 758-5999,FALSE,SET Lounge Bar & Billiards,https://www.yelp.com/biz/set-lounge-bar-and-billiards-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,4,11,5,,,restaurant_reservation,,no,40.60809,-73.97322,1828 McDonald Ave,,,Brooklyn,11223,US,NY
Pubs ,American (Traditional),,,Full Bar,Casual,Average,(347) 227-8976,FALSE,Brooklyn Public House,https://www.yelp.com/biz/brooklyn-public-house-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,3.5,300,5,,pickup,, delivery ,no,40.68958,-73.96939,247 Dekalb Ave,,,Brooklyn,11205,US,NY
Bars ,Comedy Clubs,ArtGalleries,,Full Bar,Hipster,Average,(718) 857-2522,FALSE,Art Cafe + Bar,https://www.yelp.com/biz/art-cafe-bar-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,3.5,34,4,,,,,no,40.6801818,-73.9646597,884-886 Pacific St,,,Brooklyn,11238,US,NY
American (New) ,Lounges,,,Full Bar,"Casual, Intimate, Romantic",Average,(718) 996-8700,FALSE,Living Room Restaurant & Lounge,https://www.yelp.com/biz/living-room-restaurant-and-lounge-brooklyn-3?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4,122,4,,pickup,restaurant_reservation, delivery ,no,40.596309,-73.977697,178 Ave U,,,Brooklyn,11223,US,NY
Sports Bars ,Beer Gardens,CocktailBars,,Full Bar,"Hipster, Casual",Quiet,(718) 387-5410,FALSE,Kings Tavern,https://www.yelp.com/biz/kings-tavern-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,4,20,5,,,,,no,40.71320724,-73.93660736,949 Grand St,,,Brooklyn,11211,US,NY
Bars,,,,Full Bar,Hipster,Average,(347) 422-0617,FALSE,Richlane,https://www.yelp.com/biz/richlane-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,4.5,41,5,,,,,no,40.718124,-73.952469,595 Union Ave,,,Brooklyn,11211,US,NY
Music Venues ,Lounges,,,Full Bar,Hipster,Loud,(718) 643-6510,FALSE,The Bell House,https://www.yelp.com/biz/the-bell-house-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4,368,5,,,,,no,40.673735,-73.991658,149 7th St,,,Brooklyn,11215,US,NY
Tiki Bars,,,,,,,(979) 276-3528,FALSE,Clyde's Caribbean,https://www.yelp.com/biz/clydes-caribbean-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,,4.5,4,5,,,,,no,40.71798,-73.95667,178 N 8th St,,,Brooklyn,11211,US,NY
Sports Bars ,Pubs,American(Traditional),,Full Bar,Casual,Very Loud,(718) 238-0030,FALSE,Salty Dog Bar and Restaurant,https://www.yelp.com/biz/salty-dog-bar-and-restaurant-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,3.5,235,4,,pickup,, delivery ,no,40.631083,-74.027611,7509 3rd Ave,,,Brooklyn,11209,US,NY
Bars,,,,Full Bar,"Casual, Intimate",Average,(718) 389-2348,FALSE,Goldie's,https://www.yelp.com/biz/goldies-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,3.5,42,5,,,,,no,40.72566916,-73.94510667,195 Nassau Ave,,,Brooklyn,11222,US,NY
Bars,,,,Full Bar,"Divey, Hipster",Very Loud,(347) 715-6307,FALSE,Bootleg Bar,https://www.yelp.com/biz/bootleg-bar-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,3.5,42,5,,,,,no,40.6987461,-73.9172858,1438 Myrtle Ave,,,Brooklyn,11237,US,NY
Beer Bar,,,,Beer & Wine Only,Casual,Quiet,(347) 294-0495,FALSE,Beer Street,https://www.yelp.com/biz/beer-street-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4.5,54,5,,,,,no,40.71724,-73.945,413 Graham Ave,,,Brooklyn,11211,US,NY
Dive Bars ,Skate Parks,HotDogs,,Full Bar,,,(718) 497-1098,FALSE,101 Wilson,https://www.yelp.com/biz/101-wilson-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,4.5,13,5,,pickup,,,no,40.70161063,-73.92713881,101 Wilson Ave,,,Brooklyn,11237,US,NY
Bars ,Latin American,Venues&EventSpaces,,Full Bar,Casual,,,FALSE,Mad Tropical,https://www.yelp.com/biz/mad-tropical-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,4,24,5,,pickup,, delivery ,no,40.7024142,-73.9266295,236 Troutman St,,,Brooklyn,11237,US,NY
Bars ,American (Traditional),,,Full Bar,Divey,Very Loud,(917) 723-3232,FALSE,Margarita Island,https://www.yelp.com/biz/margarita-island-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,3.5,28,3,,,,,no,40.57485,-73.97922,1105 Bowery St,,,Brooklyn,11224,US,NY
Bars ,Cafes,ArtGalleries,,Full Bar,Casual,Average,,FALSE,Flowers For All Occasions,https://www.yelp.com/biz/flowers-for-all-occasions-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,4,28,5,2/19/2016,,,,no,40.69374,-73.92984,1114 De Kalb Ave,,,Brooklyn,11221,US,NY
Hookah Bars ,Sports Bars,Lebanese,,Full Bar,"Casual, Trendy",Average,(718) 748-5800,FALSE,Chill Bar and Hookah Lounge,https://www.yelp.com/biz/chill-bar-and-hookah-lounge-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4,75,5,,pickup,restaurant_reservation,,no,40.62714,-74.02397,7810 5th Ave,,,Brooklyn,11209,US,NY
Wine Bars ,Tapas/Small Plates,CocktailBars,,Full Bar,Casual,Quiet,(718) 624-7900,FALSE,Olympia Wine Bar,https://www.yelp.com/biz/olympia-wine-bar-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,3.5,27,4,,,,,no,40.703248,-73.986897,54 Jay St,,,Brooklyn,11201,US,NY
Bars,,,,Full Bar,Casual,Average,(718) 412-0874,FALSE,The Shanty,https://www.yelp.com/biz/the-shanty-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4,134,4,,,,,no,40.718571,-73.94873,79 Richardson St,,,Brooklyn,11211,US,NY
American (New) ,Cocktail Bars,,,Full Bar,Casual,Average,(718) 788-1606,FALSE,Zona Sur Bar Bistro,https://www.yelp.com/biz/zona-sur-bar-bistro-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4,299,5,,pickup,, delivery ,no,40.650275,-74.009116,4314 4th Ave,,,Brooklyn,11232,US,NY
Sports Bars ,Arcades,,,,,,(718) 418-4589,FALSE,Tiltz Sports Bar,https://www.yelp.com/biz/tiltz-sports-bar-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,,4,18,5,,,,,no,40.7027,-73.9336,942 Flushing Ave,,,Brooklyn,11206,US,NY
Bars ,Venues & Event Spaces,Jazz&Blues,,Full Bar,Intimate,Average,(718) 233-2566,FALSE,Fitzcarraldo,https://www.yelp.com/biz/fitzcarraldo-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4.5,59,4,,,,,no,40.71087128,-73.93390772,195 Morgan Ave,,,Brooklyn,11237,US,NY
Music Venues ,Dive Bars,Pubs,,Full Bar,Hipster,Average,(718) 302-3770,FALSE,Pete's Candy Store,https://www.yelp.com/biz/petes-candy-store-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,4,249,4,,,,,no,40.71809,-73.950325,709 Lorimer St,,,Brooklyn,11211,US,NY
Sports Bars ,Pubs,,,Full Bar,Casual,Average,(718) 921-1013,FALSE,Indigo Murphy's,https://www.yelp.com/biz/indigo-murphys-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4.5,11,3,,,,,no,40.62781906,-74.01395416,7102 Fort Hamilton Pkwy,,,Brooklyn,11228,US,NY
Bars,,,,Full Bar,Casual,Average,(718) 218-7646,FALSE,Matt Torrey's,https://www.yelp.com/biz/matt-torreys-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4.5,90,4,,, restaurant_reservation,,no,40.71348868,-73.94151807,46 Bushwick Ave,,,Brooklyn,11211,US,NY
Dive Bars ,American (Traditional),,,Full Bar,"Divey, Casual",Loud,(718) 599-2455,FALSE,Dardy Bar,https://www.yelp.com/biz/dardy-bar-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,4.5,46,4,,pickup,,,no,40.7127691,-73.9579152,245 S 1st St,,,Brooklyn,11211,US,NY
Pubs,,,,Full Bar,,Average,(718) 788-5218,FALSE,Smith's Tavern,https://www.yelp.com/biz/smiths-tavern-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,4,41,5,,,,,no,40.66951752,-73.9863205,440 5th Ave,,,Brooklyn,11215,US,NY
Bars ,American (Traditional),,,Full Bar,Casual,Average,(718) 366-3192,FALSE,Talon,https://www.yelp.com/biz/talon-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4,51,5,,pickup,restaurant_reservation, delivery ,no,40.70104192,-73.91436204,220 Wyckoff Ave,,,Brooklyn,11237,US,NY
American (New) ,Cocktail Bars,,,Full Bar,Casual,,(347) 663-4535,FALSE,Mama Fox,https://www.yelp.com/biz/mama-fox-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4.5,55,5,, pickup ,,,no,40.68322863,-73.9319809,327 Stuyvesant Ave,,,Brooklyn,11233,US,NY
Lounges,,,,Full Bar,"Hipster, Intimate",Average,(718) 388-8693,FALSE,Night of Joy,https://www.yelp.com/biz/night-of-joy-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,3.5,214,5,,,,,no,40.71633585,-73.94982085,667 Lorimer St,,,Brooklyn,11211,US,NY
Sports Bars ,Kosher,,,Full Bar,Casual,Average,(718) 513-4742,FALSE,Davry Kosher Sports Bar,https://www.yelp.com/biz/davry-kosher-sports-bar-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4.5,31,5,, pickup ,restaurant_reservation,delivery,no,40.60612,-73.96489,722 Kings Hwy,,,Brooklyn,11223,US,NY
American (New) ,Beer Bar,,,Full Bar,"Divey, Hipster, Casual, Trendy",Average,(718) 455-5455,FALSE,Divine,https://www.yelp.com/biz/divine-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4,55,5,, pickup ,,delivery,no,40.69777,-73.93715,896 Broadway,,,Brooklyn,11206,US,NY
Dive Bars,,,,Full Bar,Divey,Loud,(718) 387-4182,FALSE,Gotham City Lounge,https://www.yelp.com/biz/gotham-city-lounge-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,4,111,4,,,,,no,40.69808,-73.92661,1293 Myrtle Ave,,,Brooklyn,11221,US,NY
Bars ,Mini Golf,,,Full Bar,"Divey, Hipster",Loud,(718) 388-2114,FALSE,Bushwick Country Club,https://www.yelp.com/biz/bushwick-country-club-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,4,166,4,,,,,no,40.711063,-73.947418,618 Grand St,,,Brooklyn,11211,US,NY
Bars ,Social Clubs,,,Full Bar,"Divey, Casual",Average,,FALSE,Irene's Capri Lounge,https://www.yelp.com/biz/irenes-capri-lounge-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,4,32,2,2/15/2008,,,,no,40.727607,-73.954154,156 Calyer St,,,Brooklyn,11222,US,NY
Mexican ,Cocktail Bars,Tex-Mex,,Full Bar,Casual,Average,(718) 576-3521,FALSE,Don Chingon,https://www.yelp.com/biz/don-chingon-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4.5,307,5,, pickup ,,delivery,no,40.68104312,-73.97524033,216 Flatbush Ave,,,Brooklyn,11217,US,NY
Karaoke ,Music Venues,IrishPub,,Full Bar,Divey,Very Loud,(718) 633-3689,FALSE,Shenanigans Pub,https://www.yelp.com/biz/shenanigans-pub-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,3.5,47,3,,,,,no,40.6476,-73.97275,802 Caton Ave,,,Brooklyn,11218,US,NY
Bars,,,,Full Bar,Divey,Average,(718) 488-7210,FALSE,Angry Wade's,https://www.yelp.com/biz/angry-wades-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,3.5,117,1,,,,,no,40.68409,-73.9924,222 Smith St,,,Brooklyn,11231,US,NY
American (New) ,Lounges,,,Full Bar,,Average,(718) 638-0800,FALSE,Montauk Club,https://www.yelp.com/biz/montauk-club-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$$,3.5,34,4,,,,,no,40.6748,-73.971788,25 8th Ave,Ste A,,Brooklyn,11201,US,NY
Juice Bars & Smoothies ,Breweries,American(New),,Full Bar,Casual,Quiet,(347) 974-1985,FALSE,Island to Island Brewery,https://www.yelp.com/biz/island-to-island-brewery-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4,26,5,,,,,no,40.655813,-73.953308,642 Rogers Ave,,,Brooklyn,11226,US,NY
Bars ,American (New),,,Full Bar,"Hipster, Romantic",Quiet,(917) 947-9965,FALSE,Little King,https://www.yelp.com/biz/little-king-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4.5,60,5,,,,,no,40.714726,-73.943962,749 Metropolitan Ave,,,Brooklyn,11211,US,NY
Lounges ,Asian Fusion,,,Full Bar,Casual,Average,(347) 425-7546,FALSE,Privé Bklyn Lounge,https://www.yelp.com/biz/priv%C3%A9-bklyn-lounge-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$$,3.5,32,5,10/15/2017,pickup,restaurant_reservation,,no,40.6350026,-73.9503665,1460 A Flatbush Ave,,,Brooklyn,11210,US,NY
Pizza ,Jazz & Blues,Bars,,Full Bar,"Casual, Trendy",Average,(718) 833-5000,FALSE,The Brooklyn Firefly,https://www.yelp.com/biz/the-brooklyn-firefly-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4,187,5,,pickup,restaurant_reservation,delivery,no,40.63468,-74.02631,7003 3rd Ave,,,Brooklyn,11209,US,NY
Breakfast & Brunch ,Beer Bar,,,Full Bar,"Hipster, Casual",Average,(718) 599-0128,FALSE,One Stop Beer Shop,https://www.yelp.com/biz/one-stop-beer-shop-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4,117,5,, pickup ,restaurant_reservation,,no,40.72103,-73.94074,134 Kingsland Ave,,,Brooklyn,11222,US,NY
Chicken Wings ,Cocktail Bars,BeerBar,,Full Bar,Divey,Average,(718) 484-3882,FALSE,New Heights Bar & Grill,https://www.yelp.com/biz/new-heights-bar-and-grill-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,3,29,4,,,,,no,40.67443,-73.93323,137 Schenectady Ave,,,Brooklyn,11213,US,NY
Beer Bar,,,,Beer & Wine Only,Casual,Loud,(929) 379-4075,FALSE,Craft + Carry,https://www.yelp.com/biz/craft-carry-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4,14,3,,,,,no,40.6912509,-73.9832589,445 Albee Square W,,,Brooklyn,11201,US,NY
