category1,category2,category3,category4,alcohol,ambience,noise_level,phone,is_closed,name,yelp_url,url,price,rating,review_count,first_review_rating,first_review_date,transactions,transactions2,transactions3,hot_and_new,latitude,longitude,address1,address2,address3,city,zip_code,country,state
Grocery,,,,,,,(718) 417-8864,FALSE,Cibao Grocery,,,$$,5,1,,,,,,no,40.700603,-73.925003,147 Wilson Ave,,,Brooklyn,11237,US,NY
Grocery ,Convenience Stores,,,,,,(718) 383-1984,FALSE,Greenpoint Grocery,,,,2.5,2,,,,,,no,40.73366,-73.9545,1018 Manhattan Ave,,,Brooklyn,11222,US,NY
Grocery,,,,,,,(718) 333-1308,FALSE,Q & P Market,,,,3,1,,,,,,no,40.596469,-73.979827,123 Avenue U,,,Brooklyn,11223,US,NY
Grocery,,,,,,,(718) 633-4886,FALSE,Associated Supermarkets,,,,1.5,3,,,,,,no,40.64345,-74.00825,5009 6th Ave,,,Brooklyn,11220,US,NY
Grocery,,,,,,,(718) 647-6277,FALSE,Associated Supermarket,,,$$,3,2,,,,,,no,40.674452,-73.876897,2578 Pitkin Ave,,,Brooklyn,11208,US,NY
Grocery,,,,,,,(718) 439-3366,FALSE,Jin Hua Zhang,,,,5,1,,,,,,no,40.63746,-74.00787,5622 8th Ave,,,Brooklyn,11220,US,NY
Breakfast & Brunch ,Delis,Sandwiches,,,,,(718) 336-2644,FALSE,Ave R Mini Mart,,,$,4,13,,, pickup ,,delivery,no,40.607131,-73.943336,2924 Ave R,,,Brooklyn,11229,US,NY
Candy Stores ,Delis,,,,,,(718) 436-9115,FALSE,Nasser Candy Store & Deli,,,$,5,5,,,,,,no,40.6449799,-73.97965,369 McDonald Ave,,,Brooklyn,11218,US,NY
Grocery ,Delis,,,,,,(347) 715-3064,FALSE,Gold Star Deli & Grocery,,,,5,1,,, pickup ,,delivery,no,40.68607,-73.91552,1565 Broadway Brooklyn,,,Brooklyn,11207,US,NY
Grocery,,,,,,,(718) 369-6126,FALSE,369 Deli,,,,3,2,,,,,,no,40.665451,-73.9825668,369 7th Ave,,,Brooklyn,11215,US,NY
Grocery,,,,,,,(718) 437-0567,FALSE,S And K Food Market,,,$,5,1,,,,,,no,40.64655,-73.99655,838 39th St,,,Brooklyn,11232,US,NY
Farmers Market,,,,,,,(917) 548-3407,FALSE,Mesallena,,,$$,3.5,5,,,,,,no,40.6962891,-73.9334412,Broadway 997,,,Brooklyn,11221,US,NY
Grocery ,Delis,,,,,,(718) 745-7799,FALSE,One Stop Deli-Market,,,,5,1,,, pickup ,,delivery,no,40.63664,-74.0292599,188 Bay Ridge Ave,,,Brooklyn,11220,US,NY
Drugstores,,,,,,,(718) 336-2663,FALSE,Antelis Pharmacy,,,$$,5,3,,,,,,no,40.61766,-73.95982,1502 Elm Ave,,,Brooklyn,11230,US,NY
Grocery,,,,,,,(347) 448-8860,FALSE,Food Bazaar Supermarket,,,$$,4,185,,,,,,no,40.7521996,-73.92110223,42-02 Northern Blvd,,,Long Island City,11101,US,NY
Grocery,,,,,,,(718) 566-0397,FALSE,Pn Deli Grocery,,,$,5,1,,,,,,no,40.663299,-73.894035,570 Pennsylvania Ave,,,Brooklyn,11207,US,NY
Grocery,,,,,,,,FALSE,Shop Smart,,,$,3.5,12,,,,,,no,40.7196,-73.98886,117 Ludlow St,,,New York,10002,US,NY
Grocery,,,,,,,(718) 645-6296,FALSE,CTown Supermarkets,,,$$,3.5,4,,,,,,no,40.5992178,-73.953915,1709 Avenue U,,,Brooklyn,11229,US,NY
Delis ,Grocery,,,,,,(718) 676-2348,FALSE,Aldo's Deli,,,,2.5,2,,, pickup ,,delivery,no,40.61055105,-73.98114603,105 Av W 7th St,,,Brooklyn,11204,US,NY
Grocery,,,,,,,,FALSE,Ocean Foodmart,,,,3,2,,,,,,no,40.58720526,-73.95364914,1510 Sheepshead Bay Rd,,,Brooklyn,11235,US,NY
Grocery,,,,,,,(212) 420-1320,FALSE,Whole Foods Market,,,$$,4,636,,,,,,no,40.72380755,-73.99240138,95 E Houston St,,,New York,10002,US,NY
Grocery,,,,,,,(718) 373-5595,FALSE,Belarus,,,$$$,3,4,,,,,,no,40.58006513,-73.97212713,489 Neptune Ave,,,Brooklyn,11224,US,NY
Grocery,,,,,,,(718) 745-1093,FALSE,Key Food Marketplace,,,$$,2,42,,,,,,no,40.63164,-74.02789,7414 3rd Ave,,,Brooklyn,11209,US,NY
Grocery,,,,,,,(718) 232-9398,FALSE,Key Food,,,$,2.5,17,,,,,,no,40.6196196,-73.9990083,7000 New Utrecht Ave,,,Brooklyn,11228,US,NY
Convenience Stores,,,,,,,,FALSE,Grand Street Deli and Grocery,,,$,4,2,,,,,,no,40.71186277,-73.94106746,810 Grand St,,,Brooklyn,11211,US,NY
Grocery,,,,,,,(718) 388-6254,FALSE,Johan Food,,,$,3.5,5,,,,,,no,40.70815,-73.9436,145 Meserole St,,,Brooklyn,11206,US,NY
Grocery ,Convenience Stores,,,,,,(212) 571-0330,FALSE,New Kam Man,,,$$,4,205,,,,,,no,40.71684521,-73.99835755,200 Canal St,,,New York,10013,US,NY
Convenience Stores ,Grocery,,,,,,(718) 369-7701,FALSE,P & E Grocery,,,$$,3.5,3,,,,,,no,40.65977989,-73.98111216,228 Prospect Park W,,,New York,11215,US,NY
Grocery,,,,,,,(212) 677-2441,FALSE,Union Market,,,$$$,3.5,96,,,,,,no,40.72218776,-73.98583688,240 E Houston St,,,New York,10009,US,NY
Convenience Stores ,Delis,,,,,,(718) 858-5515,FALSE,Natural Plus,,,$$$,3.5,8,,, pickup ,,delivery,no,40.67177963,-73.98790741,414 4th Ave,,,Brooklyn,11215,US,NY
Delis ,Sandwiches,,,,,,(347) 275-4609,FALSE,Twin Express Deli,,,,5,1,,,,,,no,40.5993,-73.9534,1801 Avenue U,,,Brooklyn,11229,US,NY
Delis ,Grocery,,,,,,(646) 547-1149,FALSE,Rivington Foods Marketplace,,,,5,4,,,,,,no,40.71845,-73.9827,210 Rivington St,,,New York,10002,US,NY
Grocery ,Health Markets,,,,,,(718) 517-2297,FALSE,Gourmanoff Supermarket,,,$$,3.5,76,,, pickup ,,delivery,no,40.5784017,-73.95846575,1029 Brighton Beach Ave,,,Brighton Beach,11235,US,NY
Grocery,,,,,,,(718) 375-4112,FALSE,Happy Deli NY,,,$,3,2,,,,,,no,40.61106,-73.94204,2978 Quentin Rd,,,Brooklyn,11229,US,NY
Grocery,,,,,,,(718) 385-6207,FALSE,Urena Evangelisa,,,$,1,1,,,,,,no,40.661195,-73.915709,792 Saratoga Ave,,,Brooklyn,11212,US,NY
Delis ,Grocery,Fruits&Veggies,,,,,(718) 633-8448,FALSE,Fruit King Deli & Grocery,,,,4.5,3,,,,,,no,40.63546865,-73.97785303,761 Mcdonald Ave,,,Brooklyn,11230,US,NY
Grocery,,,,,,,(718) 941-1425,FALSE,Flatbush Caton Market,,,$,2.5,7,,,,,,no,40.65323,-73.95981,794-814 Flatbush Ave,,,Brooklyn,11226,US,NY
Convenience Stores,,,,,,,(718) 748-2228,FALSE,Organic Girl on 3rd,,,,4.5,2,,,,,,no,40.61775,-74.03323,9401 3rd Ave,,,Brooklyn,11209,US,NY
Butcher ,Meat Shops,,,,,,(347) 915-2000,FALSE,Atlas Meat Market,,,$$,4,12,,,,,,no,40.59084,-73.96871,387 Ave X,,,Brooklyn,11223,US,NY
Grocery,,,,,,,(718) 856-5871,FALSE,Salahi Deli,,,$$,3.5,3,,,,,,no,40.64011,-73.96625,1224 Cortelyou Rd,,,Brooklyn,11218,US,NY
Grocery,,,,,,,(718) 599-1727,FALSE,Wiliamsburg Deli Grocery,,,,1,1,,,,,,no,40.7075,-73.94291,168 Graham Ave,,,Brooklyn,11206,US,NY
Grocery ,Farmers Market,,,,,,(718) 745-9217,FALSE,Jenny Farms,,,,3.5,4,,,,,,no,40.623158,-74.025543,8322 5th Ave,,,Brooklyn,11209,US,NY
Grocery ,Seafood Markets,,,,,,(718) 498-9100,FALSE,Chens Fresh Food Market,,,,3.5,4,,,,,,no,40.66977692,-73.9072113,378 Mother Gaston Blvd,,,Brooklyn,11212,US,NY
Grocery,,,,,,,(718) 389-5793,FALSE,Daniel's European Market,,,$,4.5,3,,,,,,no,40.726345,-73.948402,152 Norman Ave,,,Brooklyn,11222,US,NY
Butcher ,Meat Shops,,,,,,(718) 618-9575,FALSE,Dellapietras,,,$$$,4.5,113,,,,,,no,40.690118,-73.993177,193 Atlantic Ave,,,Brooklyn,11201,US,NY
Grocery,,,,,,,(718) 787-9899,FALSE,Chang Fa Food Market,,,$$,3.5,10,,,,,,no,40.59868,-73.9567,1418 Avenue U,,,Brooklyn,11229,US,NY
Grocery,,,,,,,,FALSE,Jobalah,,,,4,1,,,,,,no,40.6429287,-73.9796502,468 Macdonald Ave,,,Brooklyn,11218,US,NY
Convenience Stores ,Imported Food,,,,,,(718) 923-1662,FALSE,Dreams Gourmet,,,$$,4,8,,,,,,no,40.68809509,-73.99346924,170 Court St,,,Brooklyn,11201,US,NY
Grocery,,,,,,,(877) 333-7722,FALSE,Organic Fruit and Veggie Club,,,$$$,1,3,,,,,,no,40.696876,-73.933937,1154 Myrtle Ave,,,Brooklyn,11221,US,NY
Grocery,,,,,,,(718) 455-7052,FALSE,Sajoma Deli Grocery,,,,5,1,,,,,,no,40.681624,-73.91124,45 Rockaway Ave,,,Brooklyn,11233,US,NY
Grocery ,Coffee & Tea,BeerBar,,,,,(718) 456-1007,FALSE,Billy's Marketplace,,,$$$,4.5,12,,,,,,no,40.699317,-73.905308,870 Cypress Ave,,,Ridgewood,11385,US,NY
Grocery,,,,,,,(718) 837-8231,FALSE,Legend Supermarket,,,$$,3.5,6,,,,,,no,40.60731,-74.00199,1811 86th St,,,Brooklyn,11214,US,NY
Health Markets,,,,,,,(718) 714-6664,FALSE,Omni Health Food Store,,,$$$,4,7,,,,,,no,40.597129,-73.974334,265 Avenue U,,,Brooklyn,11223,US,NY
Grocery,,,,,,,(718) 782-2330,FALSE,Broadway Candy & Grocery,,,,3,1,,,,,,no,40.70894,-73.95892,267 Broadway,,,Brooklyn,11211,US,NY
Grocery,,,,,,,(347) 374-4100,FALSE,Dong Sheng Supermarket,,,$,3,8,,,,,,no,40.612091,-73.982811,6719 Bay Pkwy,,,Brooklyn,11204,US,NY
Grocery,,,,,,,(718) 854-9854,FALSE,Gonzalez Grocery,,,,5,1,,,,,,no,40.644554,-74.007669,4824 6th Ave,,,Brooklyn,11220,US,NY
Delis ,Polish,Bagels,,,,,(718) 559-6686,FALSE,JW Real Polish Delicatessen,,,,5,3,,,,,,no,40.64396,-73.97701,321 Church Ave,,,Brooklyn,11218,US,NY
Delis,,,,,,,(347) 425-7180,FALSE,Healthway Delicatessen,,,$,3,21,,, pickup ,,delivery,no,40.68544,-73.92644,177 Patchen Ave,,,Brooklyn,11221,US,NY
Grocery,,,,,,,,FALSE,Family Fruit & Vegetables,,,$,5,1,,,,,,no,40.69088613,-73.90873209,268 Eldert St,,,Bushwick,11207,US,NY
Grocery,,,,,,,,FALSE,Astro Gourmet Deli,,,,4,1,,,,,,no,40.69371172,-73.96532536,497 Myrtle Ave,,,Brooklyn,11205,US,NY
Convenience Stores ,Department Stores,,,,,,(718) 436-3300,FALSE,Pal Supermarket,,,$,5,5,,, pickup ,,delivery,no,40.649208,-74.009239,4421 4th Ave,,,Brooklyn,11220,US,NY
Fruits & Veggies,,,,,,,(718) 858-5421,FALSE,Landau E Fruits Vegetable,,,$$$,3,1,,,,,,no,40.70167923,-73.95872498,650 Bedford Ave,,,Brooklyn,11211,US,NY
Grocery,,,,,,,(718) 837-2220,FALSE,Mong Kok Supermarket 歐江超級市場,,,,3,2,,,,,,no,40.60711538,-74.00209241,1815 86th St,,,Brooklyn,11214,US,NY
Grocery,,,,,,,(718) 832-6916,FALSE,Village Market,,,$$,3,4,,,,,,no,40.6659,-73.98274,368 7th Ave,,,Brooklyn,11215,US,NY
Herbs & Spices ,Gelato,,,,,,(718) 369-9548,FALSE,D' Vine Taste,,,$$,4.5,38,,,,,,no,40.6725677,-73.9770297,150 7th Ave,,,Brooklyn,11215,US,NY
Grocery,,,,,,,(718) 284-9333,FALSE,NSA Supermarket,,,$$,1,1,,,,,,no,40.65154,-73.93213,4806 Church Ave,,,Brooklyn,11203,US,NY
Health Markets ,Fruits & Veggies,Grocery,,,,,(212) 674-3623,FALSE,4th Street Food Co-op,,,$,4.5,44,,,,,,no,40.72667,-73.99079,58 E 4th St,,,New York,10003,US,NY
Delis,,,,,,,(718) 438-7244,FALSE,Sunset Deli,,,$,4.5,51,,,,,,no,40.650133,-74.008313,4301 4th Ave,,,Brooklyn,11232,US,NY
Grocery,,,,,,,(718) 373-1888,FALSE,Homey Supermarket,,,$,3,2,,,,,,no,40.601325,-73.9934,2222 86th St,Ste 11214,,Brooklyn,11214,US,NY
Meat Shops,,,,,,,(718) 383-7216,FALSE,Emily's Pork Store,,,$$,5,66,,,,,,no,40.71764,-73.94473,426 Graham Ave,,,Brooklyn,11211,US,NY
Grocery,,,,,,,(347) 462-4433,FALSE,Sarah Gourmet Deli & Grill,,,$,5,1,,,,,,no,40.61914735,-73.92281301,5402 Ave N,,,Brooklyn,11234,US,NY
Meat Shops,,,,,,,(718) 389-1553,FALSE,Model T Meats,,,$,4.5,33,,,,,,no,40.71689,-73.94461,404 Graham Ave,,,Brooklyn,11211,US,NY
Coffee & Tea ,Specialty Food,ToyStores,,,,,(347) 889-5666,FALSE,The 3rd Floor New York,,,$,5,19,,, pickup ,,delivery,no,40.7166,-73.94657,359 Manhattan Ave,,,Brooklyn,11211,US,NY
Grocery ,Bakeries,Delis,,,,,(718) 887-9595,FALSE,Cherry Hill Gourmet,,,$$$,4,9,,,,,,no,40.60032,-73.945084,2613 Ave U,,,Brooklyn,11229,US,NY
Restaurants ,Bakeries,Grocery,,,,,(718) 769-4447,FALSE,El Jarochito,,,$,3.5,8,,, pickup ,,delivery,no,40.582031,-73.960716,195 Neptune Ave,,,Brooklyn,11235,US,NY
Grocery,,,,,,,(718) 857-2508,FALSE,Bravo Supermarkets,,,$,2,14,,,,,,no,40.680615,-73.949198,1299 Fulton St,,,Brooklyn,11216,US,NY
Grocery,,,,,,,(718) 389-6725,FALSE,Keyfood,,,,1,1,,,,,,no,40.717943,-73.940637,57 Kingsland Ave,,,Brooklyn,11211,US,NY
Grocery,,,,,,,(718) 373-8544,FALSE,Mi Bella Piaxtla Deli,,,$,4,1,,,,,,no,40.60246,-74.00372,1904 Bath Ave,,,Brooklyn,11214,US,NY
Tobacco Shops ,Convenience Stores,,,,,,(917) 963-0089,FALSE,5 Borough Brooklyn Market,,,,5,2,,,,,,no,40.62346,-74.0283,8504 4th Ave,,,Brooklyn,11209,US,NY
Grocery,,,,,,,(718) 833-3317,FALSE,Metropolitan Citymarket,,,$$,3,26,,,,,,no,40.6174393,-74.030899,9310 4th Ave,,,Brooklyn,12209,US,NY
Farmers Market ,Fruits & Veggies,,,,,,(718) 377-0800,FALSE,The Orchard,,,$$$$,3.5,21,,,,,,no,40.62423,-73.96471,1367 Coney Island Ave,,,Brooklyn,11230,US,NY
Farmers Market,,,,,,,(718) 444-5700,FALSE,Brooklyn Terminal Market,,,$$,3.5,4,,,,,,no,40.64389089,-73.91395979,21 Brooklyn Terminal Market,,,Brooklyn,11236,US,NY
Grocery,,,,,,,(718) 937-9399,FALSE,Natural Frontier Market,,,$$,4,66,,,,,,no,40.74375,-73.95091,12-01 Jackson Ave,,,Long Island City,11101,US,NY
Grocery,,,,,,,(718) 972-1326,FALSE,Shapla Supermarket,,,$$,3,1,,,,,,no,40.64225,-73.97953,484 McDonald Ave,,,Brooklyn,11218,US,NY
Fruits & Veggies,,,,,,,(718) 375-8234,FALSE,Kings Farm,,,$,3,2,,,,,,no,40.610569,-73.954589,1901 Kings Hwy,,,Brooklyn,11229,US,NY
Grocery,,,,,,,(212) 962-0382,FALSE,Sun Vin Grocery,,,$,4,10,,,,,,no,40.71634,-73.99935,75 Mulberry St,,,New York,10013,US,NY
Drugstores ,Convenience Stores,,,,,,(718) 282-7476,FALSE,Rite Aid,,,$,2,13,,,,,,no,40.66529393,-73.95680875,1679 Bedford Ave,,,Brooklyn,11225,US,NY
Delis ,Health Markets,,,,,,(718) 676-6380,FALSE,Longevity,,,$$,2.5,45,,, pickup ,,delivery,no,40.6738603,-73.9632501,810 Washington Ave,,,Brooklyn,11238,US,NY
Pasta Shops,,,,,,,(718) 388-2038,FALSE,Savino's Quality Pasta,,,$,4.5,62,,,,,,no,40.71525574,-73.94670105,111 Conselyea St,,,Brooklyn,11211,US,NY
Grocery,,,,,,,(718) 714-5456,FALSE,Smart Cost,,,,1,1,,,,,,no,40.60543057,-73.98133915,257 Kings Hwy,,,Brooklyn,11223,US,NY
Grocery,,,,,,,(718) 836-1370,FALSE,Superior Super Market,,,,5,1,,,,,,no,40.6217,-74.00637,7224 13th Ave,,,Brooklyn,11228,US,NY
Grocery,,,,,,,(718) 599-1200,FALSE,Bedford Deli and Grocery,,,$$,2,2,,,,,,no,40.718649,-73.957168,160 Bedford Ave,,,Brooklyn,11211,US,NY
Fruits & Veggies,,,,,,,(718) 389-7912,FALSE,Poland Farm Fruit & Vegetable Corporation,,,$,4,9,,,,,,no,40.729905,-73.954404,889 Manhattan Ave,,,Brooklyn,11222,US,NY
Delis,,,,,,,,FALSE,Dean Deli Grocery Corp,,,,1,1,,,,,,no,40.677345,-73.955399,1050 Dean St,,,Brooklyn,11216,US,NY
Grocery,,,,,,,(718) 998-2400,FALSE,Kosher Corner Supermarket,,,$$,3,3,,,,,,no,40.60232925,-73.97212219,2055 Mcdonald Ave,,,Brooklyn,11223,US,NY
Delis ,Sandwiches,Grocery,,,,,(718) 257-0112,FALSE,Smiley Mini Market,,,,1,1,,,,,,no,40.63969,-73.90733,8811 Flatlands Ave,,,Brooklyn,11236,US,NY
Grocery,,,,,,,(718) 686-6338,FALSE,Happy Family Deli & Grocery,,,$,3,1,,,,,,no,40.6415099,-74.00366,4914 8th Ave,,,Brooklyn,11220,US,NY
Grocery,,,,,,,(718) 232-3380,FALSE,Early Bird Supermarket,,,$$,2.5,9,,,,,,no,40.6131,-73.98266,6614 Bay Pkwy,,,Brooklyn,11204,US,NY
Delis,,,,,,,(718) 745-5609,FALSE,Ridge Grocery & Deli,,,,3,1,,,,,,no,40.63339,-74.02685,7201 3rd Ave,,,Brooklyn,11209,US,NY
Grocery,,,,,,,(718) 622-4259,FALSE,Deli Supermarket,,,,5,1,,,,,,no,40.682377,-73.946788,169 Halsey St,,,Brooklyn,11216,US,NY
Delis ,Sandwiches,,,,,,(718) 221-0579,FALSE,Rogers Deli & Grocery,,,,5,1,,,,,,no,40.65937,-73.95321,523 Rogers Ave,,,Brooklyn,11225,US,NY
Grocery,,,,,,,(718) 431-8341,FALSE,Lee's Food Market,,,,3,1,,,,,,no,40.63888,-74.00568,5321 8th Ave,,,Brooklyn,11220,US,NY
Grocery,,,,,,,(718) 384-0641,FALSE,Paul Deli-Grocery,,,$$$,4,3,,,,,,no,40.70761,-73.9417,187 Montrose Ave,,,Brooklyn,11206,US,NY
Meat Shops,,,,,,,(718) 437-8729,FALSE,Goldberg's Grocery Glatt Meat Department,,,$$,3.5,4,,,,,,no,40.627429,-73.981656,5025 18th Ave,,,Brooklyn,11204,US,NY
Delis ,Grocery,,,,,,(718) 788-8008,FALSE,5th Avenue Deli & Market,,,$$,2.5,3,,,pickup,,,no,40.6696091,-73.9862137,434 5th Ave,,,Brooklyn,11215,US,NY
Grocery,,,,,,,(718) 768-1918,FALSE,Alsaedi Grocery,,,,4.5,2,,,,,,no,40.65965,-73.99841,767 4th Ave,,,Brooklyn,11232,US,NY
Fruits & Veggies,,,,,,,(718) 338-1040,FALSE,Golan Dried Fruits,,,$$,5,1,,,,,,no,40.62098399,-73.96480601,1496 Coney Island Ave,,,Brooklyn,11230,US,NY
Grocery,,,,,,,,FALSE,Grand Gourmet Deli,,,,4.5,5,,,,,,no,40.711521,-73.947433,619 Grand St,,,Brooklyn,11211,US,NY
Delis ,Sandwiches,,,,,,(718) 483-9576,FALSE,1840Deli Grocery,,,,3,1,,,,,,no,40.640794,-73.948815,1840 Nostrand Ave,,,Brooklyn,11226,US,NY
Grocery ,Health Markets,,,,,,(646) 720-9420,FALSE,Fairway Market,,,$$,3.5,256,,,,,,no,40.742475,-73.9770711,550 2nd Ave,,,New York,10016,US,NY
Grocery,,,,,,,(212) 651-8255,FALSE,Gristedes,,,$$$,2,47,,,,,,no,40.706909,-74.007492,90 Maiden Ln,,,New York,10038,US,NY
Health Markets,,,,,,,(718) 615-4040,FALSE,Eric's Health Food Shoppe,,,$$,3.5,11,,,,,,no,40.57733,-73.96198,508 Brighton Beach Ave,,,Brooklyn,11235,US,NY
Butcher ,Mexican,Grocery,,,,,(718) 836-0111,FALSE,Macareno Central,,,,4.5,2,,,,,,no,40.63510111,-74.02359735,6810 4th Ave,,,Brooklyn,11220,US,NY
Delis ,Sandwiches,,,,,,(718) 259-2586,FALSE,Sunshine Deli & Grocery,,,,4.5,2,,,,,,no,40.61141,-74.00166,1705 81st St,,,Brooklyn,11214,US,NY
Grocery,,,,,,,(718) 345-2873,FALSE,C-Town Supermarket,,,,3,1,,,,,,no,40.65373,-73.88661,1115 Pennsylvania Ave,,,Brooklyn,11207,US,NY
Grocery ,Delis,,,,,,(718) 622-4480,FALSE,Elayah Deli Grocery,,,$,3.5,2,,, pickup ,,delivery,no,40.6819341,-73.9500615,496 Nostrand Ave,,,Brooklyn,11216,US,NY
Grocery,,,,,,,(718) 492-6866,FALSE,Valdez Grocery,,,,4,1,,,,,,no,40.64676,-74.01178,4901 4th Ave,,,Brooklyn,11220,US,NY
Drugstores ,Convenience Stores,,,,,,(718) 403-9371,FALSE,Rite Aid,,,$$,2,28,,,,,,no,40.6812574,-73.9944777,320 Smith St,,,Brooklyn,11231,US,NY
Grocery,,,,,,,,FALSE,Natural Mini Market,,,,3,2,,,,,,no,40.69118789,-73.94563761,220 Kosciuszko St,,,Brooklyn,11216,US,NY
Grocery,,,,,,,(718) 937-6256,FALSE,Sunny Grocery,,,$,5,3,,,,,,no,40.7448287,-73.9189447,4526 43rd Ave,,,Sunnyside,11104,US,NY
Grocery,,,,,,,(718) 498-3416,FALSE,Soto Grocery,,,$,3.5,2,,,,,,no,40.67448,-73.90846,202 Mother Gaston Blvd,,,Brooklyn,11233,US,NY
Delis ,Mexican,Grocery,,,,,(718) 232-8061,FALSE,San Atanacio Deli-Grocery,,,,4.5,4,,,,,,no,40.61497097,-73.98051272,6304 Bay Pkwy,,,Brooklyn,11204,US,NY
Delis ,Sandwiches,Grocery,,,,,(718) 453-4084,FALSE,Santiago Grocery & Deli,,,,4,1,,,,,,no,40.69044,-73.90724,211 Schaefer St,,,Brooklyn,11207,US,NY
Grocery,,,,,,,(718) 272-2477,FALSE,Bravo Supermarkets,,,$,4.5,3,,,,,,no,40.6614926,-73.8935215,366 New Lots Ave,,,Brooklyn,11207,US,NY
Meat Shops,,,,,,,(718) 609-0549,FALSE,Polam International,,,$,4.5,23,,,,,,no,40.73183,-73.95421,952 Manhattan Ave,,,Brooklyn,11222,US,NY
Coffee & Tea ,Herbs & Spices,,,,,,(718) 855-8173,FALSE,Two For the Pot,,,$$,4.5,33,,,,,,no,40.69067,-73.994461,200 Clinton St,,,Brooklyn,11201,US,NY
Grocery,,,,,,,(718) 856-5058,FALSE,Key Food,,,$$$$,1.5,8,,,,,,no,40.6391678,-73.9481354,1905 Nostrand Ave,,,East Flatbush,11226,US,NY
Grocery,,,,,,,(212) 274-8811,FALSE,Tan Tin-Hung Supermarket,,,$,4.5,33,,,,,,no,40.71804,-73.99466,121 Bowery,,,New York,10002,US,NY
Grocery,,,,,,,(718) 788-6155,FALSE,My Favorite Deli & Grocery,,,$,3.5,2,,,,,,no,40.66675949,-73.98799896,513 5th Ave,,,Brooklyn,11215,US,NY
Grocery,,,,,,,(718) 773-3124,FALSE,CTown Supermarkets,,,$,2.5,2,,,,,,no,40.66327,-73.92139,146 E 98th St,,,Brooklyn,11212,US,NY
Grocery ,Delis,HealthMarkets,,,,,(212) 233-0808,FALSE,Jubilee Marketplace,,,$$,3,201,,, pickup ,,delivery,no,40.708363,-74.006006,99 John St,,,New York,10038,US,NY
Grocery,,,,,,,(718) 497-6162,FALSE,Bushwick Grocery,,,,1,1,,,,,,no,40.70231,-73.936898,443 Bushwick Ave,,,Brooklyn,11206,US,NY
Delis ,Grocery,,,,,,(718) 422-1466,FALSE,Ami's Deli & Grocery,,,,3,1,,,,,,no,40.67721939,-73.98357391,230 4th Ave,,,Brooklyn,11215,US,NY
Grocery,,,,,,,(800) 870-1868,FALSE,Izzy's Deli & Grocery,,,,4,1,,,,,,no,40.664492,-73.98379,410 7th Ave,,,Brooklyn,11215,US,NY
Grocery ,Bakeries,OrganicStores,,,,,(718) 606-1888,FALSE,Foodcellar Market,,,$$,2.5,96,,,,,,no,40.7483832,-73.9426313,43-18 Crescent St,,,Long Island City,11101,US,NY
Grocery,,,,,,,(718) 387-1973,FALSE,L & B Grocery & Deli,,,$$,3,3,,,,,,no,40.708354,-73.958259,296 Broadway,,,Brooklyn,11211,US,NY
Delis ,Grocery,Sandwiches,,,,,(718) 745-1085,FALSE,Ed & Rons Superior Market,,,,4,11,,,,,,no,40.62329222,-74.01914567,7909 7th Ave,,,Bay Ridge,11228,US,NY
Grocery ,Sandwiches,Delis,,,,,(718) 388-6372,FALSE,Joe's Busy Corner,,,$,3.5,46,,,,,,no,40.71725,-73.956565,552 Driggs Ave,,,Brooklyn,11211,US,NY
Grocery,,,,,,,(718) 331-5080,FALSE,Key Food,,,$$,2,20,,,,,,no,40.60379,-74.00649,8772 18th Ave,,,Brooklyn,11214,US,NY
Bakeries ,Delis,Grocery,,,,,(718) 743-3900,FALSE,Gold Label International Food,,,$,3.5,23,,,,,,no,40.577228,-73.964637,281 /285 Brighton Beach Ave,,,Brooklyn,11235,US,NY
Grocery ,Butcher,SeafoodMarkets,,,,,(212) 571-5850,FALSE,Gourmet Garage,,,$$$,3,49,,,,,,no,40.71741202,-74.00350905,366 Broadway,,,New York,10013,US,NY
Fruits & Veggies,,,,,,,(347) 789-5034,FALSE,Sinai Fruit & Vegie,,,,4,1,,,,,,no,40.6311995,-73.9757958,4227 18th Ave,,,Brooklyn,11218,US,NY
Grocery,,,,,,,(718) 773-2605,FALSE,Shorty Grocery,,,,5,1,,,,,,no,40.67162,-73.95748,801 Franklin Ave,,,Brooklyn,11238,US,NY
Grocery,,,,,,,(718) 265-4082,FALSE,Shan Market,,,$$$,3.5,3,,, pickup ,,delivery,no,40.58966939,-73.99109711,2620 Cropsey Ave,,,Brooklyn,11214,US,NY
Delis ,Sandwiches,,,,,,(718) 369-0397,FALSE,Amigo's Deli Grocery,,,,2.5,2,,,pickup,,,no,40.671716,-73.991136,458 3rd Ave,,,Brooklyn,11215,US,NY
Grocery,,,,,,,(718) 366-9111,FALSE,Hi Mango Natural Market,,,$$$,3,25,,,,,,no,40.7011719,-73.9219971,341 Knickerbocker Ave,,,Bushwick,11237,US,NY
Grocery,,,,,,,(718) 462-5019,FALSE,Bacchus West Indian Mkt,,,$$,3,1,,,,,,no,40.64097,-73.9516,1190 Rogers Ave,,,Brooklyn,11226,US,NY
Grocery,,,,,,,(718) 968-1820,FALSE,Key Food Supermarket,,,$$,2,6,,,,,,no,40.63254,-73.88887,2066 Rockaway Pkwy,,,Brooklyn,11236,US,NY
Grocery,,,,,,,(212) 374-4088,FALSE,New York Supermarket East Broadway,,,$,3.5,26,,,,,,no,40.71339,-73.99401,75 E Broadway,,,New York,10002,US,NY
