,categories,coordinates,display_phone,is_closed,location,name,phone,price,rating,review_count,transactions,hot_and_new
2947,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'deptstores', 'title': 'Department Stores'}]","{'latitude': 40.689796, 'longitude': -73.993828}",(718) 834-0845,False,"{'address1': '174 Atlantic Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['174 Atlantic Ave', 'New York, NY 11201']}",Malko Karkanni Bros.,17188340845.0,$,5.0,8,[],
2948,"[{'alias': 'grocery', 'title': 'Grocery'}]","{'latitude': 40.600934, 'longitude': -73.9915819}",(718) 331-0100,False,"{'address1': '2277 86th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '11214', 'country': 'US', 'state': 'NY', 'display_address': ['2277 86th St', 'New York, NY 11214']}",Vucciria,17183310100.0,$$,3.0,33,[],
2949,"[{'alias': 'markets', 'title': 'Fruits & Veggies'}]","{'latitude': 40.72985, 'longitude': -73.95399}",(718) 349-5965,False,"{'address1': '886 Manhattan Ave', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['886 Manhattan Ave', 'Brooklyn, NY 11222']}",Sunhee Farm,17183495965.0,$,4.0,4,[],
2950,"[{'alias': 'grocery', 'title': 'Grocery'}]","{'latitude': 40.620484, 'longitude': -73.998909}",(718) 256-0906,False,"{'address1': '6904 New Utrecht Ave', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11228', 'country': 'US', 'state': 'NY', 'display_address': ['6904 New Utrecht Ave', 'Brooklyn, NY 11228']}",La Chapincita,17182560906.0,,3.0,1,[],
2951,"[{'alias': 'grocery', 'title': 'Grocery'}]","{'latitude': 40.64847, 'longitude': -73.97884}",(718) 972-8733,False,"{'address1': '3013 Fort Hamilton Pkwy', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11218', 'country': 'US', 'state': 'NY', 'display_address': ['3013 Fort Hamilton Pkwy', 'Brooklyn, NY 11218']}",A & S Mini Market,17189728733.0,,3.0,1,[],
2952,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.6555, 'longitude': -73.96118}",(718) 282-7044,False,"{'address1': '203 Parkside Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11226', 'country': 'US', 'state': 'NY', 'display_address': ['203 Parkside Ave', 'Brooklyn, NY 11226']}",Parkside Deli Grocery,17182827044.0,$,5.0,1,[],
2953,"[{'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]","{'latitude': 40.6602783203125, 'longitude': -73.9807968139648}",(718) 768-2291,False,"{'address1': '216 Prospect Park W', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['216 Prospect Park W', 'Brooklyn, NY 11215']}",Windsor Wine Merchants,17187682291.0,$$,4.0,54,[],
2954,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'polish', 'title': 'Polish'}]","{'latitude': 40.6441434, 'longitude': -73.9759233}",(718) 438-3887,False,"{'address1': '420 Church Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11218', 'country': 'US', 'state': 'NY', 'display_address': ['420 Church Ave', 'Brooklyn, NY 11218']}",Mazowsze Deli,17184383887.0,$$,4.5,7,[],
2955,"[{'alias': 'drugstores', 'title': 'Drugstores'}, {'alias': 'cosmetics', 'title': 'Cosmetics & Beauty Supply'}, {'alias': 'convenience', 'title': 'Convenience Stores'}]","{'latitude': 40.691089, 'longitude': -73.987289}",(718) 330-0363,False,"{'address1': '386 Fulton St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['386 Fulton St', 'Brooklyn, NY 11201']}",Duane Reade,17183300363.0,$$,2.5,30,[],
2956,"[{'alias': 'grocery', 'title': 'Grocery'}]","{'latitude': 40.6951332092285, 'longitude': -73.9493408203125}",,False,"{'address1': '824 Myrtle Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11226', 'country': 'US', 'state': 'NY', 'display_address': ['824 Myrtle Ave', 'Brooklyn, NY 11226']}",Myrtle Ave Deli,,$,3.0,2,[],
2957,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}]","{'latitude': 40.7454455, 'longitude': -73.9560366}",(718) 606-9786,False,"{'address1': '4-85 47th Rd', 'address2': '', 'address3': '', 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['4-85 47th Rd', 'Long Island City, NY 11101']}",Foodcellar Market,17186069786.0,$$$,2.5,290,[],
2958,"[{'alias': 'grocery', 'title': 'Grocery'}]","{'latitude': 40.63698, 'longitude': -74.00836}",(718) 492-4133,False,"{'address1': '5716 8th Ave', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['5716 8th Ave', 'Brooklyn, NY 11220']}",Kai Fong,17184924133.0,,3.0,1,[],
2959,"[{'alias': 'grocery', 'title': 'Grocery'}]","{'latitude': 40.7000202924518, 'longitude': -73.9116518036154}",(718) 456-2860,False,"{'address1': '1590 Gates Ave', 'address2': '', 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['1590 Gates Ave', 'Ridgewood, NY 11385']}",Food Bazaar Supermarket,17184562860.0,$$,2.5,12,[],
2960,"[{'alias': 'butcher', 'title': 'Butcher'}, {'alias': 'delis', 'title': 'Delis'}]","{'latitude': 40.632309, 'longitude': -74.0277176}",(718) 748-4184,False,"{'address1': '7324 3rd Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['7324 3rd Ave', 'Brooklyn, NY 11209']}",Anthony's Butcher & Deli,17187484184.0,$$,5.0,43,[],
2961,"[{'alias': 'grocery', 'title': 'Grocery'}]","{'latitude': 40.61406, 'longitude': -74.003582}",(718) 236-0482,False,"{'address1': '7904 16th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11214', 'country': 'US', 'state': 'NY', 'display_address': ['7904 16th Ave', 'Brooklyn, NY 11214']}",B & R Foods,17182360482.0,$,4.0,2,[],
2962,"[{'alias': 'grocery', 'title': 'Grocery'}]","{'latitude': 40.7434286559319, 'longitude': -73.958308213155}",(718) 433-4995,False,"{'address1': '50-01 2nd St', 'address2': '', 'address3': '', 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['50-01 2nd St', 'Long Island City, NY 11101']}",Urban Market,17184334995.0,$$,3.0,74,[],
2963,"[{'alias': 'drugstores', 'title': 'Drugstores'}, {'alias': 'cosmetics', 'title': 'Cosmetics & Beauty Supply'}, {'alias': 'convenience', 'title': 'Convenience Stores'}]","{'latitude': 40.689056, 'longitude': -73.981918}",(718) 643-9505,False,"{'address1': '522 Fulton St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['522 Fulton St', 'Brooklyn, NY 11201']}",Duane Reade,17186439505.0,$$,2.5,7,[],
2964,"[{'alias': 'grocery', 'title': 'Grocery'}]","{'latitude': 40.71115, 'longitude': -73.98932}",(212) 571-2183,False,"{'address1': '265 Cherry St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['265 Cherry St', 'New York, NY 10002']}",265 Cherry Foodmarket,12125712183.0,,5.0,2,[],
2965,"[{'alias': 'grocery', 'title': 'Grocery'}]","{'latitude': 40.6272048950195, 'longitude': -73.9999465942383}",(718) 837-5761,False,"{'address1': '6219 13th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11219', 'country': 'US', 'state': 'NY', 'display_address': ['6219 13th Ave', 'Brooklyn, NY 11219']}",Lattanzio Joseph Grocery,17188375761.0,,5.0,1,[],
2966,"[{'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'grocery', 'title': 'Grocery'}]","{'latitude': 40.7290321, 'longitude': -74.0026793}",(212) 255-5383,False,"{'address1': '259 Sixth Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['259 Sixth Ave', 'New York, NY 10014']}",Clover Grocery,12122555383.0,$$$,5.0,1,[],
2967,"[{'alias': 'intlgrocery', 'title': 'International Grocery'}]","{'latitude': 40.62509, 'longitude': -73.96109}",(718) 859-3360,False,"{'address1': '1506 Avenue J', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11230', 'country': 'US', 'state': 'NY', 'display_address': ['1506 Avenue J', 'Brooklyn, NY 11230']}",International Food,17188593360.0,,5.0,1,[],
2968,"[{'alias': 'grocery', 'title': 'Grocery'}]","{'latitude': 40.6933781504631, 'longitude': -73.9650551229715}",(718) 398-5908,False,"{'address1': '502 Myrtle Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11205', 'country': 'US', 'state': 'NY', 'display_address': ['502 Myrtle Ave', 'Brooklyn, NY 11205']}",Myrtle Ave Candy & Grocery,17183985908.0,,1.0,1,[],
2969,"[{'alias': 'grocery', 'title': 'Grocery'}]","{'latitude': 40.5867812, 'longitude': -73.9526531}",(718) 743-0680,False,"{'address1': '1624 Sheepshead Bay Rd', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11235', 'country': 'US', 'state': 'NY', 'display_address': ['1624 Sheepshead Bay Rd', 'Brooklyn, NY 11235']}",You & Me Market,17187430680.0,$$$,4.0,3,[],
2970,"[{'alias': 'weightlosscenters', 'title': 'Weight Loss Centers'}, {'alias': 'nutritionists', 'title': 'Nutritionists'}, {'alias': 'vitaminssupplements', 'title': 'Vitamins & Supplements'}]","{'latitude': 40.6947326660156, 'longitude': -73.9898986816406}",(415) 496-6774,False,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['Brooklyn, NY 11201']}",Natal Nutrition,14154966774.0,,5.0,2,[],
2971,"[{'alias': 'grocery', 'title': 'Grocery'}]","{'latitude': 40.6158486261344, 'longitude': -73.9923987960304}",,False,"{'address1': 'On 18th Avenue Corner Of 68th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '', 'country': 'US', 'state': 'NY', 'display_address': ['On 18th Avenue Corner Of 68th St', 'Brooklyn, NY']}",J. H. Grocery Store,,,2.5,2,[],
2972,"[{'alias': 'farmersmarket', 'title': 'Farmers Market'}, {'alias': 'grocery', 'title': 'Grocery'}]","{'latitude': 40.61859, 'longitude': -73.99109}",(718) 331-6344,False,"{'address1': '1786 66th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11204', 'country': 'US', 'state': 'NY', 'display_address': ['1786 66th St', 'Brooklyn, NY 11204']}",66 Fruit Market,17183316344.0,,5.0,1,[],
2973,"[{'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}]","{'latitude': 40.653847, 'longitude': -73.959908}",,False,"{'address1': '776 Flatbush Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11226', 'country': 'US', 'state': 'NY', 'display_address': ['776 Flatbush Ave', 'Brooklyn, NY 11226']}",Rho's Fish Mkt,,$$,4.0,3,[],
2974,"[{'alias': 'grocery', 'title': 'Grocery'}]","{'latitude': 40.662891, 'longitude': -73.890075}",(718) 257-0810,False,"{'address1': '464 New Lots Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11207', 'country': 'US', 'state': 'NY', 'display_address': ['464 New Lots Ave', 'Brooklyn, NY 11207']}",Junior's Supermarket,17182570810.0,$,4.0,1,[],
2975,"[{'alias': 'grocery', 'title': 'Grocery'}]","{'latitude': 40.5896693925225, 'longitude': -73.9910971140362}",(718) 265-4082,False,"{'address1': '2620 Cropsey Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11214', 'country': 'US', 'state': 'NY', 'display_address': ['2620 Cropsey Ave', 'Brooklyn, NY 11214']}",Shan Market,17182654082.0,$$$,3.5,3,"['pickup', 'delivery']",
2976,"[{'alias': 'drugstores', 'title': 'Drugstores'}, {'alias': 'cosmetics', 'title': 'Cosmetics & Beauty Supply'}, {'alias': 'convenience', 'title': 'Convenience Stores'}]","{'latitude': 40.6332174, 'longitude': -73.9475293}",(718) 434-1211,False,"{'address1': '2141 Nostrand Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11210', 'country': 'US', 'state': 'NY', 'display_address': ['2141 Nostrand Ave', 'Brooklyn, NY 11210']}",Duane Reade,17184341211.0,$$,3.0,6,[],
2977,"[{'alias': 'drugstores', 'title': 'Drugstores'}]","{'latitude': 40.65459, 'longitude': -73.91745}",(718) 495-3901,False,"{'address1': '9311 Church Avenue', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11212', 'country': 'US', 'state': 'NY', 'display_address': ['9311 Church Avenue', 'Brooklyn, NY 11212']}",Kala Pharmacy,17184953901.0,,3.0,2,[],
2978,"[{'alias': 'grocery', 'title': 'Grocery'}]","{'latitude': 40.7262, 'longitude': -73.98655}",(212) 979-6045,False,"{'address1': '91 1st Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['91 1st Ave', 'New York, NY 10003']}",Dual Specialty Store,12129796045.0,$,4.5,133,"['pickup', 'delivery']",
2979,"[{'alias': 'grocery', 'title': 'Grocery'}]","{'latitude': 40.6462020874023, 'longitude': -74.0123596191406}",,False,"{'address1': '5001 4th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['5001 4th Ave', 'Brooklyn, NY 11220']}",La Lima Grocery,,$,3.0,1,[],
2980,"[{'alias': 'grocery', 'title': 'Grocery'}]","{'latitude': 40.6727389, 'longitude': -73.8730189}",(718) 235-1036,False,"{'address1': '1215 Sutter Ave', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11208', 'country': 'US', 'state': 'NY', 'display_address': ['1215 Sutter Ave', 'Brooklyn, NY 11208']}",Met Food Markets,17182351036.0,,2.0,1,[],
2981,"[{'alias': 'grocery', 'title': 'Grocery'}]","{'latitude': 40.74431, 'longitude': -73.97912}",(212) 889-3279,False,"{'address1': '200 E 32nd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['200 E 32nd St', 'New York, NY 10016']}",Trader Joe's,12128893279.0,$$,4.0,163,[],
2982,"[{'alias': 'grocery', 'title': 'Grocery'}]","{'latitude': 40.5941028, 'longitude': -73.940966}",(718) 332-4412,False,"{'address1': '3688 Nostrand Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11229', 'country': 'US', 'state': 'NY', 'display_address': ['3688 Nostrand Ave', 'Brooklyn, NY 11229']}",Gourmet Boutique,17183324412.0,$,3.0,9,[],
2983,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'delis', 'title': 'Delis'}]","{'latitude': 40.66424, 'longitude': -73.90961}",(718) 495-7062,False,"{'address1': '269 Dumont Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11212', 'country': 'US', 'state': 'NY', 'display_address': ['269 Dumont Ave', 'Brooklyn, NY 11212']}",Three Sister Deil Grocery,17184957062.0,,4.0,1,[],
2984,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.64563, 'longitude': -73.97297}",(347) 533-9030,False,"{'address1': '701 Church Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11218', 'country': 'US', 'state': 'NY', 'display_address': ['701 Church Ave', 'Brooklyn, NY 11218']}",Moon Deli Grocery,13475339030.0,,5.0,1,[],
2985,"[{'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'delis', 'title': 'Delis'}]","{'latitude': 40.69234, 'longitude': -73.959678}",(718) 398-3023,False,"{'address1': '284 Willoughby Ave', 'address2': '', 'address3': '', 'city': 'Bedford-Stuyvesant', 'zip_code': '11205', 'country': 'US', 'state': 'NY', 'display_address': ['284 Willoughby Ave', 'Bedford-Stuyvesant, NY 11205']}",Taaffe Corp,17183983023.0,,4.5,3,[],
2986,"[{'alias': 'grocery', 'title': 'Grocery'}]","{'latitude': 40.59613, 'longitude': -73.97992}",(718) 266-3843,False,"{'address1': '116 Avenue U', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11223', 'country': 'US', 'state': 'NY', 'display_address': ['116 Avenue U', 'Brooklyn, NY 11223']}",Met Foods,17182663843.0,$,2.0,7,[],
2987,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'grocery', 'title': 'Grocery'}]","{'latitude': 40.576447, 'longitude': -73.984158}",(718) 996-1324,False,"{'address1': '1614 Mermaid Ave', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11224', 'country': 'US', 'state': 'NY', 'display_address': ['1614 Mermaid Ave', 'Brooklyn, NY 11224']}",Friendship Deli & Grocery,17189961324.0,,5.0,1,[],
2988,"[{'alias': 'grocery', 'title': 'Grocery'}]","{'latitude': 40.7648648522131, 'longitude': -73.9787796392833}",(212) 586-7750,False,"{'address1': '140 West 57th Street', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['140 West 57th Street', 'New York, NY 10019']}",Morton Williams,12125867750.0,$$,4.0,76,[],
2989,"[{'alias': 'grocery', 'title': 'Grocery'}]","{'latitude': 40.68894, 'longitude': -73.90527}",(347) 529-2386,False,"{'address1': '644 Wilson Ave', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11207', 'country': 'US', 'state': 'NY', 'display_address': ['644 Wilson Ave', 'Brooklyn, NY 11207']}",Tundra Deli Grocery,13475292386.0,,4.5,2,[],
2990,"[{'alias': 'cheese', 'title': 'Cheese Shops'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.7120245, 'longitude': -73.9488606}",(718) 387-2267,False,"{'address1': '502 Lorimer St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['502 Lorimer St', 'Brooklyn, NY 11211']}",Campbell Cheese & Grocery,17183872267.0,$$,4.0,81,"['pickup', 'delivery']",
2991,"[{'alias': 'markets', 'title': 'Fruits & Veggies'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]","{'latitude': 40.59765, 'longitude': -73.9683}",(888) 461-0818,False,"{'address1': '427 Ave U', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11223', 'country': 'US', 'state': 'NY', 'display_address': ['427 Ave U', 'Brooklyn, NY 11223']}",Juice From the Raw,18884610818.0,$$,3.0,81,[],
2992,"[{'alias': 'grocery', 'title': 'Grocery'}]","{'latitude': 40.623158, 'longitude': -74.030891}",(718) 748-2947,False,"{'address1': '304 86th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['304 86th St', 'Brooklyn, NY 11209']}",Red Barn Farms,17187482947.0,,4.0,1,[],
2993,"[{'alias': 'grocery', 'title': 'Grocery'}]","{'latitude': 40.726638, 'longitude': -74.002983}",(212) 431-0005,False,"{'address1': '202 Avenue Of The Americas', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['202 Avenue Of The Americas', 'New York, NY 10013']}",M.H. Fruit Corporation,12124310005.0,$$,4.0,5,[],
2994,"[{'alias': 'grocery', 'title': 'Grocery'}]","{'latitude': 40.74102, 'longitude': -73.9833}",(212) 889-5700,False,"{'address1': '71 Lexington Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['71 Lexington Ave', 'New York, NY 10010']}",New York Deli & Grocery 71,12128895700.0,$,5.0,4,[],
2995,"[{'alias': 'grocery', 'title': 'Grocery'}]","{'latitude': 40.5799911, 'longitude': -73.9720628}",(718) 714-6049,False,"{'address1': '505 Neptune Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11224', 'country': 'US', 'state': 'NY', 'display_address': ['505 Neptune Ave', 'Brooklyn, NY 11224']}",Key Food Supermarket,17187146049.0,$$,3.0,9,[],
